created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-18 17:59:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,8.0,10,LallaMina13,142,367,,[],"['@itranslate123', '@AIPAC']","Earth, Milky way", will aipac tell the world that israel has sold expired vaccines to palestinians which could have been disastrous to palestinians making the covid19 crisis far worse leading to more palestinian deaths  httpstcowtpn9xmsvs
2021-06-18 17:59:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","17 June 2021: #COVID19 in South Africa 🇿🇦

Daily test positivity rate at 22.6% today, that's a positive test for every 4-5 tests processed 🚩

The increase in test positivity rate, 7-day average at 18.7%, confirming the rapid rise in infections 📈

#Rid1TweetsOnCovid #coronavirus https://t.co/LKarZlmwgg",0.025757575757575757,0.3151515151515151,en,160.0,63,marissalangeni,1070,666,,['#COVID19'],['@rid1tweets'],JHB,"17 june 2021  in south africa 🇿🇦

daily test positivity rate at 226 today thats a positive test for every 45 tests processed 🚩

the increase in test positivity rate 7day average at 187 confirming the rapid rise in infections 📈

  httpstcolkarzlmwgg"
2021-06-18 17:59:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @wef: Study: Most people support sharing vaccines with other countries https://t.co/LrZJO0BFVA #covid19 #vaccines https://t.co/qPbTFhiM0E,,,en,31.0,16,nitin_na3,57,759,False,"['#covid19', '#vaccines']",['@wef'],"Maharashtra, India",rt  study most people support sharing vaccines with other countries httpstcolrzjo0bfva   httpstcoqpbtfhim0e
2021-06-18 17:59:42+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[MB] ☀️ WINNIPEG ☀️ 
Available mRNA vaccines!
📍 Scurfield Pharmacy (100 201 Scurfield Blvd)
📞 204-306-4459
💻 https://t.co/cDMOKVMUTW
Call to confirm availability/book appointment! 
#protectmb
https://t.co/7OYAVc9tK1 #VHCDose2 #COVID19MB #vhcMB",0.625,0.4,en,6.0,3,knitntherapist,984,1382,,[],['@VaxHuntersCan'],PrinceDuckie by @vanillacherie,"mb ☀️ winnipeg ☀️ 
available mrna vaccines
📍 scurfield pharmacy 100 201 scurfield blvd
📞 2043064459
💻 httpstcocdmokvmutw
call to confirm availabilitybook appointment 

httpstco7oyavc9tk1   "
2021-06-18 18:00:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🇨🇦🛂💉🇺🇸

Concerns over whether AstraZeneca recipients will be limited in travel to the U.S. https://t.co/5SQ5w5b6Eh… https://t.co/sdZh1zhstl",,,en,,0,vubblePOP,3165,2112,False,[],[],Everywhere,"🇨🇦🛂💉🇺🇸

concerns over whether astrazeneca recipients will be limited in travel to the us httpstco5sq5w5b6eh… httpstcosdzh1zhstl"
2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PHAC Webinar for Health Care Providers: COVID-19 Variants and Vaccines  
June 23, 2021 @ 12:00pm-1:00 pm EDT
Regist… https://t.co/ubZb1LcjMo",,,en,,0,CACCN1,759,259,False,[],[],"London, ON, Canada","phac webinar for health care providers covid19 variants and vaccines  
june 23 2021  1200pm100 pm edt
regist… httpstcoubzb1lcjmo"
2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid #VaccinationDrive #CovishieldVaccine #Covaxin #TNVaccineDrive #EmpoweringErode #Vaccines https://t.co/r3DM1GV9jI",0.0,0.0,en,2.0,2,saravanan_erode,32,476,,"['#Karur', '#COVID19', '#TamilNadu', '#KarurDistrict', '#KarurCovid']",['@EmpoweringErode'],,"karur district  tomorrows 19062021 vaccination camps

           httpstcor3dm1gv9ji"
2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines Bring Us Together!

Keep your friends/family safe from #COVID19 @SeattleFire &amp; @SeaPubSchools are hosting… https://t.co/MUoBXmQQwW",,,en,,0,SeattleMedium,880,211,False,['#COVID19'],"['@SeattleFire', '@SeaPubSchools']","Seattle, Wa","vaccines bring us together

keep your friendsfamily safe from   amp  are hosting… httpstcomuobxmqqww"
2021-06-18 18:00:02+00:00,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… https://t.co/oBQgxkUq3I,,,en,,0,ophth_advisor,505,161,False,[],[],,patients with immunemediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… httpstcoobqgxkuq3i
2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48.0,17,iamtrinidaddy,1318,626,,['#COVID19'],['@KalainH'],🇹🇹 x 🇺🇸,"as of june 17th tampt has administered 201313 doses of a whoapproved  vaccine the country has approximately 56 of available stock remaining

in tobago that number is lower at 15 june 17th with 3000 sinopharm doses arriving on monday

httpstco9nsihqxxpu httpstcocvgwslnmxl"
2021-06-18 18:00:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Vaccines &amp; Pharmaceutical Industry with leading subject experts.

🗓️ 19th &amp; 20th June 2021
⏳Register now https://t.co/T7bL2El0NP 

 @DrRafaqatRashid @Maraviaus https://t.co/0MMkDVuFev",-0.041666666666666664,0.08333333333333333,en,3.0,3,ambuhari,7179,5244,,[],['@AlBalaghAcademy'],"Kaduna, Nigeria","join us in al balagh 2nd international conference on fiqh of medicine amp learn about the islamic approach to covid19 vaccines amp pharmaceutical industry with leading subject experts

🗓️ 19th amp 20th june 2021
⏳register now httpstcot7bl2el0np 

   httpstco0mmkdvufev"
2021-06-18 18:00:18+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Follow @aarc_tweets, @hcollaborative &amp; @looms4lupus to keep up with the work these partners are doing to help the… https://t.co/racHhefa7o",,,en,,0,COVIDVxProject,312,401,,[],"['@aarc_tweets', '@hcollaborative', '@Looms4Lupus']","Washington, DC",follow   amp  to keep up with the work these partners are doing to help the… httpstcorachhefa7o
2021-06-18 18:00:31+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,404.0,168,StarColombo,2675,4924,,['#COVID19'],['@IsraelMFA'],,"israel will deliver more than a million doses of  vaccines to the palestinian authority to help it fight the corona pandemic

the 1st delivery consisting of 100000 vaccines was transfered to the pa friday afternoon through bitunia crossing
httpstco7m3lwwr1j9"
2021-06-18 18:00:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,210.0,97,tonyforde007,39,187,,[],['@globalhlthtwit'],,dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa
2021-06-18 18:00:41+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… https://t.co/oesbrcsOvx",,,en,,0,HamCoHealth,7520,838,False,['#COVID19'],[],"Cincinnati, Ohio"," may be new but the covid19 vaccines are built on trusted work that goes back decades  

covid19 vaccin… httpstcooesbrcsovx"
2021-06-18 18:00:41+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",I'm officially #FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… https://t.co/sSviVqFJlJ,,,en,,0,CTA_gc,5106,282,False,['#FullyVaccinated'],[],Canada,im officially  vaccines are key to ending the pandemic amp getting back to all of our favourite peo… httpstcossvivqfjlj
2021-06-18 18:00:49+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,32.0,6,LauraMc61832350,20,37,,[],['@JillianHortonMD'],,"thats great but there are now zero appointments available within a 6 hour driving radius of winnipeg for anyone who can only get pfizer for shot 2 

save pfizer for our kids they dont have a choice between vaccines

   httpstcoeqdga4u1gh"
2021-06-18 18:01:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,108.0,64,enterpenuerlist,64,230,,['#COVID19'],['@CDCgov'],,"you can get a  vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait 14 days between vaccines side effects are the same if vaccines are given alone or together 
 
more about vaccine timing httpstcobv3mn5xdle httpstcorwrrzhkdeg"
2021-06-18 18:01:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48.0,18,trinimini05,640,198,,['#COVID19'],['@KalainH'],Trinidad&Tobago,"as of june 17th tampt has administered 201313 doses of a whoapproved  vaccine the country has approximately 56 of available stock remaining

in tobago that number is lower at 15 june 17th with 3000 sinopharm doses arriving on monday

httpstco9nsihqxxpu httpstcocvgwslnmxl"
2021-06-18 18:01:08+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,33.0,7,BilasHeidi,165,302,,[],['@JillianHortonMD'],Toronto ON,"thats great but there are now zero appointments available within a 6 hour driving radius of winnipeg for anyone who can only get pfizer for shot 2 

save pfizer for our kids they dont have a choice between vaccines

   httpstcoeqdga4u1gh"
2021-06-18 18:01:09+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Covid live: Delta variant becoming globally dominant, WHO says as expert calls Africa’s case trajectory ‘very, very… https://t.co/KDl4k2tZVR",,,en,,0,1_Henriques,93,626,False,[],[],,covid live delta variant becoming globally dominant who says as expert calls africa’s case trajectory ‘very very… httpstcokdl4k2tzvr
2021-06-18 18:01:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,12.0,7,iche_me,13303,12983,,['#covid19'],['@QuizzicalGirl'],"North Carolina, USA","please do your research first if you read or see something about vaccines or  that sounds unusual

spreading disinfo means people won’t get vaccinated out of fear

that will lead to more deaths

america’s frontline doctors not to be trusted

httpstcojy0kgprqrs httpstco1yq1er5fcq"
